,anon_ch,subject_ch,created_ch,bucket_order_ch,bucket_name_ch,type_ch,uid_a_ch,uid_ch,id_ch,updated_ch,config_ch,assignment
4364,no,"<p>I think Michael has a comprehensive post here:</p>
<p></p>
<p><a href=""/class/jzh9tkzzxkd7ph?cid=953"">https://piazza.com/class/jzh9tkzzxkd7ph?cid=953</a><a href=""/class/jzh9tkzzxkd7ph?cid=953""></a></p>
<p></p>
<p>Also... False as noted.</p>",2019-12-06T21:53:48Z,19,Week 12/1 - 12/7,feedback,,hyxsfbkeit22m2,k3uorxr6j033i8,2019-12-06T21:53:48Z,{},review
4365,no,<p>RL with linear function approximation only works on toy problems.</p>,2019-11-18T04:28:35Z,21,Week 11/17 - 11/23,followup,,hyxsfbkeit22m2,k33xig1urao5nw,2019-11-18T04:28:35Z,{},review
4366,no,"<p>False.  If you engineer nonlinear features, then linear function approximation can still lead to quite expressive functions.</p>",2019-11-18T05:31:21Z,21,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k33zr6a2z27ne,2019-11-18T05:31:21Z,{},review
4367,no,<p>False.  Nonlinear approximation can be approximated by linear piece-wise construction.</p>,2019-11-18T23:39:05Z,21,Week 11/17 - 11/23,feedback,,jzivtxcbl6964n,k352lzohyqc63d,2019-11-18T23:39:05Z,{},review
4368,no,"<p>False by demonstration where RL with LF has been used in controlling non-correlated functions. Sutton and Barto (pages 233 - 237) describe techniques using linear function approximation.</p>
<p></p>
<p>Depends on your definition of a &#39;toy&#39; problem though. A toy to one is a complicated machine to another.</p>",2019-11-19T03:37:44Z,21,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k35b4ww38w24st,2019-11-19T03:37:44Z,{},review
4369,no,<p>&#x1f44d;</p>,2019-12-06T21:54:43Z,19,Week 12/1 - 12/7,feedback,,hyxsfbkeit22m2,k3uot3vmp1p526,2019-12-06T21:54:43Z,{},review
4370,no,<p>KWIK algorithms are an improvement of MB (mistake bound) algorithms and as such will have same or better time complexity for all classes of problems.</p>,2019-11-18T04:28:51Z,21,Week 11/17 - 11/23,followup,,hyxsfbkeit22m2,k33xis7ygsc60e,2019-11-18T04:28:51Z,{},review
4371,no,<p>True (I have no idea about MB; but the point of KWIK is to improve on sampling efficiency).</p>,2019-11-18T23:39:37Z,21,Week 11/17 - 11/23,feedback,,jzivtxcbl6964n,k352moznbgo6sb,2019-11-18T23:39:37Z,{},review
4372,no,"<p>FALSE, this was described in the KWIK paper provided for the homework that we all loved doing.</p>
<p></p>
<p>&#34;However, some hypothesis classes are exponentially harder to learn in the KWIK setting than in the MB setting.&#34; - <a href=""https://www.eecs.wsu.edu/~holder/courses/CptS570/fall09/present/LiICML08.pdf"">https://www.eecs.wsu.edu/~holder/courses/CptS570/fall09/present/LiICML08.pdf</a></p>
<p></p>
<p>The wording of &#34;all classes of problems,&#34; makes this false.</p>",2019-11-19T03:39:08Z,21,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k35b6pleum2750,2019-11-19T03:39:08Z,{},review
4373,stud,<p>False. Some hypothesis classes are exponentially harder to learn in the KWIK setting than in the MB setting.</p>,2019-12-02T15:33:33Z,19,Week 12/1 - 12/7,feedback,a_0,,k3olfiy2cpf6v8,2019-12-02T15:33:33Z,{},review
4374,no,<p>Can we get a TA to endorse one of these answers please :)</p>,2019-12-06T04:57:07Z,19,Week 12/1 - 12/7,feedback,,gx3c8l7z7r72zl,k3toghajcmp2fi,2019-12-06T04:57:07Z,{},review
4375,no,"<p>This one is False for sure.  It&#39;s spelled out pretty clearly in Section 3.2 of Li, Littman, Walsh.</p>
<p></p>
<p>A counterexample is a conjunction of an unknown subset of $$n$$ Boolean variables.  MB learns in at most $$n&#43;1$$ mistakes, whereas KWIK can take on the order of $$2^n$$ &#39;I don&#39;t know&#39;s to learn.</p>",2019-12-06T05:38:22Z,19,Week 12/1 - 12/7,feedback,,jzfsa4a37jf4aq,k3tpxj25v6crg,2019-12-06T05:38:22Z,{},review
4376,no,<p>False. All classes of problems is too general.</p>,2019-12-06T21:56:28Z,19,Week 12/1 - 12/7,feedback,,hyxsfbkeit22m2,k3uovd0vevs25b,2019-12-06T21:56:28Z,{},review
4377,no,<p>Vahe solid answer. :)</p>,2019-12-07T22:08:01Z,19,Week 12/1 - 12/7,feedback,,jzivtxcbl6964n,k3w4q2jmudi2y4,2019-12-07T22:08:01Z,{},review
4378,no,"<p>With a classic update using linear function approximation, we will always converge to some values, but they may not be optimal.</p>",2019-11-18T04:29:07Z,21,Week 11/17 - 11/23,followup,,hyxsfbkeit22m2,k33xj4z55wj6vt,2019-11-18T04:29:07Z,{},review
4379,no,<p>False.  Combining even LFA with off policy TD methods can lead to divergence.</p>,2019-11-18T05:33:57Z,21,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k33zui2c48z2xt,2019-11-18T05:33:57Z,{},review
4380,no,"<p>Interesting question.  I know convergence guarantees (to optimal) don&#39;t exist for function approximation; and I know nonlinear can blow up. </p>
<p></p>
<p>...but linear combinations? Should converge eventually given a sufficiently small alpha.  Premature convergence is a def. risk.</p>
<p></p>
<p>True.</p>",2019-11-18T23:42:17Z,21,Week 11/17 - 11/23,feedback,,jzivtxcbl6964n,k352q3zlrec2m1,2019-11-18T23:42:17Z,{},review
4381,no,"<p>False. Sutton and Barto, some uses of linear and non-linear function approximation can diverge to infinity. Also, &#34;However, generalization can cause divergence in the case of repeated boostrapped temporaldifference updates.&#34; - <a href=""https://www.cs.utexas.edu/~pstone/Papers/bib2html-links/DeepRL16-hausknecht.pdf"">https://www.cs.utexas.edu/~pstone/Papers/bib2html-links/DeepRL16-hausknecht.pdf</a></p>",2019-11-19T03:44:09Z,21,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k35bd5y0mkw5xg,2019-11-19T03:44:09Z,{},review
4382,stud,<p>False. Off-policy is less stable and may diverge even linear function approximation is used. </p>,2019-12-02T15:50:01Z,19,Week 12/1 - 12/7,feedback,a_0,,k3om0p2w3ei4vf,2019-12-02T15:50:01Z,{},review
4383,no,<p>False. Baird&#39;s counter-example shows how classic update using linear function approximation can lead to divergence.</p>,2019-12-03T04:21:48Z,19,Week 12/1 - 12/7,feedback,,jzqia0ganjm1ou,k3pcvi47lqp2eu,2019-12-03T04:21:48Z,{},review
4384,no,"<p>&#x1f44d;</p>
<p>Baird&#39;s counter-example.</p>",2019-12-06T21:57:27Z,19,Week 12/1 - 12/7,feedback,,hyxsfbkeit22m2,k3uowmqhtff3ew,2019-12-06T21:57:27Z,{},review
4385,no,"<p>&#34;classic update using linear function approximation&#34; def. false.</p>
<p></p>
<p>technical note: there are linear function approximations that do gaurantee convergence; but they alter the loss function and project loss into the linear function approximation space.  G.. and G...2.</p>",2019-12-07T22:11:54Z,19,Week 12/1 - 12/7,feedback,,jzivtxcbl6964n,k3w4v2p8qj67bw,2019-12-07T22:11:54Z,{},review
4386,no,<p>Applying generalization with an &#34;averager&#34; on an MDP results in another MDP.</p>,2019-11-18T04:29:23Z,21,Week 11/17 - 11/23,followup,,hyxsfbkeit22m2,k33xjh32576787,2019-11-18T04:29:23Z,{},review
4387,no,<p>True.  The composition of the averaging function with the probability transition function creates new function that has the form of a probability transition function.</p>,2019-11-18T05:33:14Z,21,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k33ztlc5sxe2bz,2019-11-18T05:33:14Z,{},review
4388,no,<p>No idea.  Is this covered somewhere in class?</p>,2019-11-18T23:44:02Z,21,Week 11/17 - 11/23,feedback,,jzivtxcbl6964n,k352sdkgdok5ko,2019-11-18T23:44:02Z,{},review
4389,no,"<p>True, &#34;The Age of Gordon,&#34; in the lectures covers this nicely. This is just a transformation function from one MDP to another. The question I have - are the equivalent MDPs? I don&#39;t think Littman proves this in the lectures, and we are spoiled with his relentless proofs in the lectures....</p>",2019-11-19T03:45:40Z,21,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k35bf46qkdo66,2019-11-19T03:45:40Z,{},review
4390,no,"<p>False, Generalization has to do with Agent learning the Q function. MDP has to do with the environment or modeling. (After reviewing Generalization lecture - this seems to be True if one is referring to basis states.)</p>",2019-11-26T20:49:07Z,20,Week 11/24 - 11/30,feedback,,j6ll2xkiDJf,k3gc28dg8zz4av,2019-11-26T20:49:07Z,{},review
4391,no,"<p>True. When averager is applied to V(s&#39;), we can rearrange the summation terms and write a new MDP with its value function in terms of transitions between state S and all other basis/anchor states.</p>",2019-12-04T13:36:30Z,19,Week 12/1 - 12/7,feedback,,jzliwdkt88m1q3,k3rc4p2bozj2hj,2019-12-04T13:36:30Z,{},review
4392,no,"<p>True. As noted in Gordon (1995), you will have less states...</p>",2019-12-06T21:59:26Z,19,Week 12/1 - 12/7,feedback,,hyxsfbkeit22m2,k3uoz6nalrf7kv,2019-12-06T21:59:26Z,{},review
4393,no,<p>ah the bag of vectors/basis states trick.  true.</p>,2019-12-07T22:12:31Z,19,Week 12/1 - 12/7,feedback,,jzivtxcbl6964n,k3w4vv7uo1kua,2019-12-07T22:12:31Z,{},review
4394,no,"<p>Adventures into the unknown:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=attach%2Fjzh9tkzzxkd7ph%2Fjc554vxmyuy3pt%2Fk35bhyfqrgl5%2Frubsocks.jpg"" alt="""" /></p>",2019-11-19T03:48:02Z,21,Week 11/17 - 11/23,followup,,jc554vxmyuy3pt,k35bi564uzd2v1,2019-11-19T03:48:02Z,{},review
4395,no,"<p>they specifically state a player moving first (with respect to a collision), takes the spot.  all other players noop (stay in place).</p>
<p></p>
<p>they also state, that if the player with the ball collides with another player, that the ball is transferred so long as the player with the ball moves second.</p>
<p>-- this seems to me, to indicate the opposite; that a player with first mover advantage, colliding with another player, should steal the ball.</p>
<p></p>
<p>correct me if I am wrong; but does this mean that there is a third case? that if a player without the ball, attempts to collide into a player with the ball; that the ball is not transferred so long as the ball player hasn&#39;t moved (nooped explicitly (stand-still) or NESW into an invalid corner)?</p>
<p></p>
<p></p>",2019-11-18T22:22:29Z,41,Week 11/17 - 11/23,followup,,jzivtxcbl6964n,k34zvhtirbc16l,2019-11-18T22:22:29Z,{},project3
4396,no,"<p>Everyone seems to have a different opinion on how the environment should work, so I don&#39;t want to push mine onto you, but much like you, initially I tried to parse Greenwald&#39;s text very literally and I think I was wrong.  I ended up adopting a much simpler approach that I believe is the one Greenwald intended.  See &#64;940.  Jacob&#39;s approach is the one I use now.</p>
<p></p>
<p>Also, see the technical report, where she adds a phrase that wasn&#39;t in the original, reproduced here for convenience:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=attach%2Fjzh9tkzzxkd7ph%2Fjzfsa4a37jf4aq%2Fk3523vxmbfjt%2FCapture.PNG"" alt="""" /></p>",2019-11-18T23:25:59Z,41,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k35255dhnpa26w,2019-11-18T23:25:59Z,{},project3
4397,no,"<p>lol.  thanks for the repro.  I think the problem is inherent, i.e. simultaneity; with respect to collision, and occupation of space, and a &#34;ranked initiative&#34;. </p>
<p></p>
<p>I think I have to rewrite because I did not consider, the case where a player does not move; and therefore there is no other square to bump them to (i.e. preempt their movement) in deference to the ranked initiative.</p>",2019-11-19T00:37:34Z,41,Week 11/17 - 11/23,feedback,,jzivtxcbl6964n,k354p7r9omt1l8,2019-11-19T00:37:34Z,{},project3
4398,no,"<p>I did find the recordings of the Thursday sessions in the bluejeans section on canvas, but not saturday&#39;s... </p>",2019-11-20T06:27:10Z,52,Week 11/17 - 11/23,followup,,jzh6k6o994a6dh,k36wmnkl18o5k3,2019-11-20T06:27:10Z,{},logistics
4399,no,<p>Thoughts on if we will get our project 2 feedback a few days before Proj 3 is due so that we might be able to incorporate some of it.</p>,2019-11-21T01:35:25Z,52,Week 11/17 - 11/23,followup,,ixty1midfufhd,k381nb3dye81bg,2019-11-21T01:35:25Z,{},logistics
4400,no,Just released &#64;990,2019-11-22T01:47:47Z,52,Week 11/17 - 11/23,feedback,,i4op5p9vfbq5yz,k39hj2peknw3kl,2019-11-22T01:47:47Z,{},logistics
4401,no,"<p>I&#39;m still confused on the update for Q for the lp-solve; I switch to argmax (rather than following the policy directly).  the update I am using is Q(last_s, last_o, last_a) = alpha * ( last_r &#43; gamma * V(s)) where V(s) is the expected utility from the game (from lpsolve) * the new_policy(last_a) returned from the lpsolve.   There is -no- incremental update (it is not &#43;=!).   </p>
<p></p>
<p>The other possibility is that I should instead, be using ONLY the new policy returned; and using the &#34;older&#34; version of Q(s,a,o) weighted by the probability of transition; that is dotproduct(policy * Q[s,o,:])...</p>
<p></p>
<p>Which is correct the correct interpretation ? </p>",2019-11-23T18:02:23Z,45,Week 11/17 - 11/23,followup,,jzivtxcbl6964n,k3bvs9apcd67ki,2019-11-23T18:02:23Z,{},logistics
4402,no,"<p>the question is: should I replace the Q-value with the expected value * policy (for last mvoe); or should I just explicitly apply a weighted average over old q-values?</p>
<p></p>
<p>which should dominate in the Q-update?  the Q-table::NewPolicy; or a straight replace (LPSOLVE.utility::NewPolicy).</p>
<p></p>
<p>the former gives me an iterative update; the latter uses game theory to determine the utility.</p>",2019-11-23T18:32:23Z,45,Week 11/17 - 11/23,followup,,jzivtxcbl6964n,k3bwuu6ir8558g,2019-11-23T18:32:23Z,{},logistics
4403,no,"<p>Chat log for our session today:</p>
<p></p>
<blockquote>
<p>10:05 AM Chris so pi[s] could be [.2,.2,.2,.2,.2] meaning you have an equal chance of each action<br />10:05 AM Aida if pi[s] = [1,0,0,0] then you return the action1<br />10:05 AM Andrew Wiley do I take the argmax of that?<br />10:06 AM Andrew Wiley so [.1,.1,.1,.1,.6] return action 4?<br />10:06 AM Chris no, its percent chance of being chosen<br />10:06 AM Dan Tadmor Is time supposed to represent a game or a turn in a game?<br />10:06 AM Chris so in your example you would chose 4 60% of the time<br />10:06 AM Aida some peope do, some people use random function and return based on probs<br />10:07 AM Aida it seems it doesn&#39;t matter according to piazza<br />10:07 AM Chris that might be a good question for them<br />10:07 AM Chris them = TAs<br />10:07 AM Andrew Wiley is there a helpful function choosing an action based on the PI?<br />10:07 AM Dan Tadmor Which question?<br />10:08 AM Chris whether or not pi is supposed to be a probability choice or an argmax<br />10:08 AM Aida does it matter how we choose an action for ce-Q?<br />10:08 AM Chris and to andrew - i do probability and use np.random.choice<br />10:09 AM Aida here they choose based on distribution: https://github.com/openai/gym/blob/master/gym/envs/toy_text/discrete.py<br />10:09 AM Aida you can use their function<br />10:09 AM Aida to pick an action based on probs<br />10:10 AM Aida the function is ategorical_sample(prob_n, np_random)<br />10:10 AM Aida categorical_sample(prob_n, np_random)<br />10:11 AM Chris is categorical_sample built into numpy?<br />10:11 AM Aida nope<br />10:11 AM uno https://piazza.com/class/jzh9tkzzxkd7ph?cid=962<br />10:11 AM Aida it&#39;s in gym openai<br />10:12 AM uno ^^ my question<br />10:13 AM Aida my question: how can we test our code?<br />10:14 AM Aida is there any state, actions that we expect to converge or do something?<br />10:29 AM uno yes. it also returns expected utility OF that probablity distribution<br />10:30 AM uno the question is: should I replace the Q-value with the expected value * policy (for last mvoe); or should I just explicitly apply a weighted average over old q-values?<br />10:30 AM Dan Tadmor one of the values is the value of the state<br />10:31 AM uno which should dominate in the Q-update? the Q-table::NewPolicy; or a straight replace (LPSOLVE.utility::NewPolicy).<br />10:31 AM uno the former gives me an iterative update; the latter uses game theory to determine the utility.<br />10:34 AM Zachary Pearson can you talk through the rationality constraints for ceq?<br />10:41 AM uno for the next state<br />10:41 AM uno and by value u mean probablity distribution<br />10:42 AM uno yes ok.<br />10:42 AM uno thank you :)<br />10:42 AM Zachary Pearson σ ∈ arg max σ∈CE X i∈I X ~a∈A σ(~a)Qi(s, ~a)<br />10:42 AM Zachary Pearson i understand the standard constraints introduced by virtue of σ being a probability distribution<br />10:43 AM Zachary Pearson but not sure how to turn the argmax into a set of constraints<br />10:44 AM Zachary Pearson sorry you said it was 917 (assuming that means https://piazza.com/class/jzh9tkzzxkd7ph?cid=917), but that isn&#39;t found - is it still private<br />10:44 AM Zachary Pearson ?<br />10:47 AM Binod Purushothaman sorry, what was that piazza ref again?<br />10:47 AM Zachary Pearson 908<br />10:47 AM Binod Purushothaman got it, thanks<br />10:47 AM Zachary Pearson ah i see<br />10:47 AM Zachary Pearson it&#39;s just that it&#39;s &gt;= then<br />10:48 AM Zachary Pearson that makes sense though, thanks<br />10:48 AM Zachary Pearson no the &#34;instructor answer&#34;<br />10:51 AM Zachary Pearson no<br />10:51 AM Zachary Pearson a&#39; is action by player i (other than i)<br />10:51 AM Aida i think it&#39;s aother action than a_i<br />10:52 AM Aida action by player i (other than ai)<br />10:53 AM Binod Purushothaman which one Don?<br />10:53 AM Binod Purushothaman Thanks<br />10:54 AM Zachary Pearson thanks that helped!<br />10:57 AM uno can u confirm that foe-q can be approached using zero-sum absed on a single players utility table (assuming mirror for opponent) EVEN when foe-q is run against foe-q?<br />10:58 AM uno Or do we have to do a general sum; where the player either maintains a second q-table &#34;mirroring&#34; the oppoenents moves,rewards;<br />10:58 AM uno OR literallya ccessing the opponents Qtable.<br />10:58 AM uno yes ok :) that simplifies things ;)<br />10:58 AM uno thank you :)<br />10:59 AM uno yes. u need general sum definately.<br />10:59 AM uno :)<br />10:59 AM uno thank you :)<br />11:00 AM Ahmad Haggag page 34 of which paper ?<br />11:01 AM Don Jacob http://www.cs.toronto.edu/~lyan/CSE-2010-07.pdf</p>
</blockquote>",2019-11-23T19:07:43Z,45,Week 11/17 - 11/23,followup,,jl5wq8mca7o0,k3by4abkq02o7,2019-11-23T19:07:43Z,{},logistics
4404,no,<p>Can we get the video link either here or in &#64;132 please?</p>,2019-11-24T03:23:43Z,44,Week 11/24 - 11/30,followup,,ixty1midfufhd,k3cfu557m6w6ry,2019-11-24T03:23:43Z,{},logistics
4405,no,<p>Its there now. Thanks.</p>,2019-11-24T05:19:16Z,44,Week 11/24 - 11/30,feedback,,i4i9bi8rFqk,k3cjyqswl2323b,2019-11-24T05:19:16Z,{},logistics
4406,no,"<p>Kamran, to be honest, I don&#39;t think your linear program is correct.  Try that problem in &#64;906 and see if you get the right solution.  I don&#39;t remember anymore, but I think all of the matrices in HW6 may have been skew-symmetric, and your program actually may be okay for that special case, which is probably why you passed it.  You can read a tutorial I wrote in &#64;908 for how to systematically write the rock-paper-scissors linear program.</p>
<p></p>
<p>Here are a few issues:</p>
<p></p>
<p>1. Your objective function is actually serving the role of three of your constraints, that you didn&#39;t provide as constraints.  Specifically, by maximizing the sum of the three probabilities, you end up, coincidentally, also making them greater than equal to $$0$$.  $$P(R) \geq 0$$, $$P(P) \geq 0$$, and $$P(S) \geq 0$$ are constraints on the variables, since those variables are probabilities, that you probably should be providing as constraints.</p>
<p></p>
<p>2. You&#39;re constraining the row player&#39;s value for each row to be less than or equal to $$0$$.  Why?  What if you&#39;re presented a game where a row&#39;s value is greater than $$0$$  You won&#39;t be able to solve that problem.</p>
<p></p>
<p>3. You&#39;re constraining the sum of the probabilities to be less than or equal to one.  You should also constrain them to be greater than equal to one (since we know they <em>must</em> sum to one).</p>
<p></p>
<p>One suggestion.  You&#39;re naming CVXOPT&#39;s G matrix and h vector A and b, which is a bit confusing.  A and b are actually completely different entities that provide equality constraints within CVXOPT.  So you should probably rename A and b.</p>",2019-11-19T03:17:19Z,24,Week 11/17 - 11/23,followup,,jzfsa4a37jf4aq,k35aen1ey4d1g2,2019-11-19T03:17:19Z,{},project3
4407,no,"<p>Vahe; Thanks for the response. I will read it and perhaps could figure it out. Hoping...</p>
<p>I used A,b,c from the example tutorial: <a href=""http://cvxopt.org/examples/tutorial/lp.html"">http://cvxopt.org/examples/tutorial/lp.html</a><a href=""http://cvxopt.org/examples/tutorial/lp.html""></a></p>
<p></p>
<p>2) I picked 0, since I thought the game is a zero sum game so the equilibrium is when is at most when Net/Net both players sum of rewards over infinite games would be zero.</p>
<p></p>
<p>Magically it seemed to work for all of my HW6 inputs. I also solved them by hand to be sure....</p>
<p></p>",2019-11-19T03:57:47Z,24,Week 11/17 - 11/23,feedback,,j6ll2xkiDJf,k35buox5srk126,2019-11-19T03:57:47Z,{},project3
4408,no,"<p>Aaron,</p>
<p></p>
<p>I had the same question 3 answered &#64;877.</p>",2019-11-20T00:51:25Z,41,Week 11/17 - 11/23,followup,,jc6xvgjncoey,k36kmvb2408kh,2019-11-20T00:51:25Z,{},project3
4409,no,<p>Thanks Danilo.</p>,2019-11-21T04:21:00Z,41,Week 11/17 - 11/23,feedback,,gx3c8l7z7r72zl,k387k918wkv17j,2019-11-21T04:21:00Z,{},project3
4410,no,<p>Thanks! :)</p>,2019-11-20T16:47:45Z,52,Week 11/17 - 11/23,followup,,jzjwcq2u8o7110,k37isq82wjs6v9,2019-11-20T16:47:45Z,{},final_exam
4411,no,"<p>I am seeing the same thing in my G matrix, which results in RANK errors:  Rank(A) &lt; p or Rank([G; A]) &lt; n</p>
<p></p>
<pre>G= [ 4.66e-10  2.27e&#43;07  1.59e&#43;07  2.32e&#43;07  2.43e&#43;07 -2.27e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00  1.29e&#43;07  2.17e&#43;06  3.92e&#43;02  7.35e&#43;05 -1.29e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00 -9.15e&#43;06  0.00e&#43;00  6.15e&#43;03  1.16e&#43;04  9.15e&#43;06  0.00e&#43;00 ... ]
[ 1.28e-09  2.26e&#43;07  3.19e&#43;03  2.73e&#43;05  0.00e&#43;00 -2.26e&#43;07  0.00e&#43;00 ... ]
[-1.86e-09 -3.47e&#43;07 -2.78e&#43;07 -5.79e&#43;06 -3.76e&#43;07  3.47e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00 -1.29e&#43;07 -2.17e&#43;06  0.00e&#43;00 -1.62e&#43;03  1.29e&#43;07  0.00e&#43;00 ... ]
[ 2.89e-10 -2.03e&#43;07 -4.00e&#43;02 -6.16e&#43;03 -2.72e&#43;05  2.03e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00 -2.13e&#43;07 -7.35e&#43;05 -1.16e&#43;04  1.57e&#43;03  2.13e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00 -2.83e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  2.83e&#43;07 -3.73e-09 ... ]
[ 0.00e&#43;00  2.94e&#43;06  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -2.94e&#43;06  0.00e&#43;00 ... ]
[ 0.00e&#43;00  2.94e&#43;06  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -2.94e&#43;06 -9.31e-10 ... ]
[ 0.00e&#43;00  2.94e&#43;06  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -2.94e&#43;06  0.00e&#43;00 ... ]
[ 0.00e&#43;00  1.63e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -1.63e&#43;07 -4.66e-10 ... ]
[ 0.00e&#43;00 -1.49e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.49e&#43;07 -1.86e-09 ... ]
[ 0.00e&#43;00 -1.49e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.49e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00 -1.49e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.49e&#43;07  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00 -3.13e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00 -2.94e&#43;06  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00 -1.57e&#43;03  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  3.13e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  1.49e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  8.41e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -3.13e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -2.94e&#43;06  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -1.57e&#43;03  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  3.13e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.49e&#43;07  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -8.41e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -8.41e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -3.13e&#43;07  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 -2.94e&#43;06  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.57e&#43;03  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.57e&#43;03  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  3.13e&#43;07  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  1.49e&#43;07  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
[ 0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  0.00e&#43;00  8.41e&#43;00  0.00e&#43;00  0.00e&#43;00 ... ]
</pre>
<p></p>",2019-11-19T16:43:31Z,52,Week 11/17 - 11/23,followup,,jc554vxmyuy3pt,k3637fvhf3d5o8,2019-11-19T16:43:31Z,{},project3
4412,no,"<p>I get that error as well, I just did some exception handling to skip that.</p>
<p></p>",2019-11-19T16:44:34Z,52,Week 11/17 - 11/23,feedback,,jzzw8pi7a7t3d4,k3638rzkvhj1fh,2019-11-19T16:44:34Z,{},project3
